index,frase_id,total_annotations,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,valid_annotations,majority_vote,agreement_rate,frase,tem_padrao,real_class
231,51623,2,0,2,0,0,0,0,0,2,aparencia,100.0,GBR Essa menina é muito sexy.,Female,sim
232,51913,4,1,2,0,0,1,0,0,4,aparencia,100.0,"Igual arroz, ela fica soltinha.",Female,sim
233,53015,3,1,0,0,1,0,1,0,3,habilidades,50.0,Pois sem saber ela é minha alegria.,Female,sim
234,53144,3,2,1,0,0,0,0,0,3,identidade,100.0,"Essa menina mulher, da pele preta.",Female,sim
235,53176,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Meia-noite ela jura eterno amor.,Female,sim
236,53602,3,1,1,0,0,0,1,0,3,comportamentos,50.0,"Senão, não se faz um samba não (Senão é como amar uma mulher só linda.",Female,sim
237,53637,2,1,1,0,0,0,0,0,2,identidade,50.0,E se hoje ele é branco na poesia.,Male,sim
238,53638,0,0,0,0,0,0,0,0,0,,0.0,Se hoje ele é branco na poesia.,Male,sim
239,53639,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ele é negro demais no coração (Eu, por exemplo, o capitão do mato.",Male,sim
240,53749,3,1,2,0,0,0,0,0,3,aparencia,100.0,Eu lembro da moça bonita.,Female,sim
241,53767,2,0,2,0,0,0,0,0,2,aparencia,100.0,Era a moça mais linda de toda a cidade.,Female,sim
242,53820,2,0,1,0,0,0,0,1,2,aparencia,50.0,Pense nas meninas cegas inexatas.,Female,sim
243,53929,2,1,0,0,0,0,1,0,2,identidade,50.0,Toda menina baiana tem.,Female,sim
244,54163,3,1,0,0,1,0,1,0,3,identidade,50.0,Eles são discretos.,Male,sim
245,55064,7,2,2,2,0,1,0,0,7,identidade,100.0,"Um preto, um pobre, um estudante, uma mulher sozinha.",Female,sim
246,55071,3,1,0,0,1,0,1,0,3,identidade,50.0,"Um rapaz delicado e alegre que canta e requebra, é demais.",Male,sim
247,55488,3,2,0,1,0,0,0,0,3,identidade,100.0,É mãe solteira.,Female,sim
248,55682,1,1,0,0,0,0,0,0,1,identidade,50.0,Essa menina mulher.,Female,sim
249,55859,5,1,0,1,1,0,1,1,5,outros,50.0,"E malandro é malandro, mané é mané (Podes crer que é) Malandro é malandro e mané é mané.",Male,sim
250,55869,3,0,0,0,0,1,1,1,3,valores,50.0,Diz pra mim (Podes crer que é) Malandro é malandro e mané é mané.,Male,sim
251,55906,2,2,0,0,0,0,0,0,2,identidade,100.0,Olha aí (Podes crer que é) Malandro é malandro.,Male,sim
252,57655,2,1,1,0,0,0,0,0,2,aparencia,50.0,Quando eu falava desses homens sórdidos.,Male,sim
253,58044,2,1,1,0,0,0,0,0,2,identidade,50.0,Ela é bela e fera.,Female,sim
254,58351,2,2,0,0,0,0,0,0,2,identidade,100.0,Toda menina baiana.,Female,sim
255,59122,1,0,1,0,0,0,0,0,1,aparencia,50.0,Minha esposa ali tão bela.,Female,sim
256,59266,3,0,2,0,0,0,1,0,3,aparencia,100.0,"Tô de namoro com uma moça solteirona, a bonitona quer ser a minha patroa, os meus parentes já estão me criticando estão falando que ela é muito coroa, ela é madura já tem mais de trinta anos mas para mim o que importa é a pessoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
257,59267,3,0,0,1,0,1,0,1,3,papel_social,50.0,"Menina nova é muito bom mas mete medo não tem segredo e vive falando a toa eu só confio em mulher com mais de trinta, sendo distinta a gente erra ela perdoa, para o capricho pode ser de qualquer raça, ser africana, italiana ou alemoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
258,59268,6,2,0,1,0,1,2,0,6,identidade,100.0,"A nossa vida começa aos quarenta anos, nascem os planos do futuro da pessoa, quem casa cedo logo fica separado, porque a vida de casado as vezes enjoa, dona de casa tem que ser mulher madura, porque ao contrário o problema se amontoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
259,59269,4,2,0,0,0,1,1,0,4,identidade,100.0,"Vou me casar para ganhar o seu carinho, viver sozinho a gente desacossoa e o gaúcho sem mulher não vale nada e que nem peixe viver fora da lagoa, to resolvido vou contrariar meus parentes aquela gente que vive falando a toa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
260,59444,3,0,0,0,0,0,1,2,3,outros,100.0,O Chico foi baleado.,Male,sim
261,59593,3,1,1,1,0,0,0,0,3,identidade,50.0,"Tô de namoro com uma moça solteirona, a bonitona quer ser minha patroa, os meus parentes já estão me criticando estão falando que ela é muito coroa, ela é madura já tem mais de trinta anos mais para mim o que importa é a pessoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
262,59594,0,0,0,0,0,0,0,0,0,,0.0,"Menina nova é muito bom mais mete medo não tem segredo e vive falando a toa eu só confio em mulher com mais de trinta sendo distinta a gente erra ela perdoa, vale o capricho pode ser de qualquer raça, ser africana, italiana ou alemoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
263,59595,3,1,0,1,0,1,0,0,3,papel_social,50.0,"A nossa vida começa aos quarenta anos, nasce os planos do futuro da pessoa, quem casa cedo logo fica separado, porque a vida de casado as vezes enjoa, dona de casa tem que ser mulher madura, porque ao contrário o problema se amontoa, não interessa se ela é coroa panela velha é que faz comida boa.",Female,sim
264,59624,1,1,0,0,0,0,0,0,1,identidade,50.0,Por causa de quem eu amo vou deiar minas gerais.,Female,sim
265,59699,2,1,0,1,0,0,0,0,2,identidade,50.0,"Arrume tudo mãe querida, que seu filho vai voltar.",Female,sim
266,60537,3,2,1,0,0,0,0,0,3,identidade,100.0,Ela era muito caliente.,Female,sim
267,60553,2,0,0,1,0,0,0,1,2,outros,50.0,Avisa pro meu pai que ele não é mais caseiro.,Male,sim
268,60554,2,1,0,1,0,0,0,0,2,identidade,50.0,A partir de hoje ele é fazendeiro.,Male,sim
269,60664,3,1,2,0,0,0,0,0,3,aparencia,100.0,Ela é linda de chapéu e bota.,Female,sim
270,61269,2,0,0,0,0,0,2,0,2,comportamentos,100.0,É na 4x4 que elas ficam loucas.,Female,sim
271,62471,4,1,1,0,1,0,1,0,4,identidade,50.0,Deixei ela plantada linda e maquiada.,Female,sim
272,62473,2,0,0,0,0,0,2,0,2,comportamentos,100.0,E ainda saí falando que ela tava errada.,Female,sim
273,62665,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ela é louca, muito louca!",Female,sim
274,62668,2,1,0,0,0,0,1,0,2,identidade,50.0,"Lalaiá, ela é louca demais.",Female,sim
275,62684,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é louca chorus.,Female,sim
276,62689,2,1,0,0,0,0,1,0,2,identidade,50.0,Ela é louca hook.,Female,sim
277,62691,2,1,0,0,0,0,1,0,2,comportamentos,50.0,"Lalaiá, ela é louca demais (ela é louca) Laiá, lalaiá.",Female,sim
278,62697,2,1,0,0,0,0,0,1,2,outros,50.0,"E o beijo é caixa e o sexo encaixa, ela é massa fi' verse.",Female,sim
279,62718,3,2,0,0,0,0,1,0,3,identidade,100.0,"Lalaiá, ela é louca.",Female,sim
280,62994,3,1,2,0,0,0,0,0,3,aparencia,100.0,Menina bonita.,Female,sim
281,63239,3,1,1,0,0,0,0,1,3,outros,50.0,"Deusa linda do amor, toma conta de mim.",Female,sim
282,63316,4,2,1,0,0,1,0,0,4,identidade,100.0,Ela é maravilhosa.,Female,sim
283,63831,3,1,1,0,0,0,1,0,3,identidade,50.0,"Que moço igual não há pela cidade, Mande um recado à minha amada, lua vai...",Male,sim
284,64291,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Menina sou louco por ti.,Female,sim
285,65061,4,1,0,1,0,1,1,0,4,comportamentos,50.0,Ela já foi esquecida.,Female,sim
286,66163,2,1,0,0,0,1,0,0,2,identidade,50.0,Cristo era bandido.,Male,sim
287,66172,3,1,2,0,0,0,0,0,3,aparencia,100.0,Lúcia era uma menina linda.,Female,sim
288,66248,4,2,0,0,0,1,1,0,4,identidade,100.0,Cristo era só ódio por dentro.,Male,sim
289,66259,5,2,0,0,1,1,1,0,5,identidade,100.0,Aquela menina boçal pra quem jurei o meu amor.,Female,sim
290,66331,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Ela também estava perdida.,Female,sim
291,67255,2,0,0,0,0,0,2,0,2,comportamentos,100.0,DP Tudo aconteceu quando ela chegou atrasada.,Female,sim
292,67672,3,2,1,0,0,0,0,0,3,identidade,100.0,Da mulher aranha.,Female,sim
293,68001,4,0,0,0,1,0,2,1,4,comportamentos,100.0,Fala pra ele que ele foi usado.,Male,sim
294,68557,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Ela é toda safadinha.,Female,sim
295,68798,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Na minha cabeça, ela só queria forrozar.",Female,sim
296,69125,3,1,0,0,1,0,1,0,3,habilidades,50.0,Que eu faço a mulher mais feliz desse mundão.,Female,sim
297,69531,3,1,2,0,0,0,0,0,3,aparencia,100.0,Eu te acho a mina mais linda.,Female,sim
298,69690,2,0,2,0,0,0,0,0,2,aparencia,100.0,Mas só que a mina é muito linda.,Female,sim
299,69747,1,0,1,0,0,0,0,0,1,aparencia,50.0,Ela é mó gata.,Female,sim
300,69783,5,1,0,1,2,0,1,0,5,habilidades,100.0,"Ela é experiente, permanece em presença leve.",Female,sim
301,69787,1,0,0,0,1,0,0,0,1,habilidades,50.0,"Ela é experiente, sentando me deixa mais leve.",Female,sim
302,69833,4,2,0,0,1,0,1,0,4,identidade,100.0,"Antes da realidade, ela é minha flor de mate.",Female,sim
303,69916,2,0,1,0,0,1,0,0,2,valores,50.0,"Hoje eu tô ligado que se existe o paraíso, elas são a passagem.",Female,sim
304,70041,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Dar uma namorada boa na piscina
.",Female,sim
305,70235,4,1,2,0,0,0,1,0,4,aparencia,100.0,Mulher bonita mexe com meu coração.,Female,sim
306,70253,2,1,0,0,0,0,1,0,2,identidade,50.0,Em quatro paredes a mina meiga virou a.,Female,sim
307,70831,2,0,0,0,0,0,1,1,2,outros,50.0,Olha como ele baba.,Male,sim
308,70961,2,1,1,0,0,0,0,0,2,identidade,50.0,Ela é estilosa.,Female,sim
309,71009,1,0,1,0,0,0,0,0,1,aparencia,50.0,Ela é estilosa (ela é estilosa).,Female,sim
310,71177,2,0,0,0,1,0,1,0,2,habilidades,50.0,Ele é justo e cabuloso.,Male,sim
311,71473,3,0,0,0,1,0,2,0,3,comportamentos,100.0,"E dessa vez ela não tava errada

.",Female,sim
312,71819,2,1,1,0,0,0,0,0,2,identidade,50.0,Tá lotado de mina gostosa.,Female,sim
313,71921,2,1,1,0,0,0,0,0,2,aparencia,50.0,Ela é covardia demais.,Female,sim
314,72086,1,0,0,0,0,1,0,0,1,valores,50.0,"Um tapa na cara, minha mãe tá certa.",Female,sim
315,72377,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"É ligação, sua mãe fica puta.",Female,sim
316,72505,1,1,0,0,0,0,0,0,1,identidade,50.0,E você mulher guerreira.,Female,sim
317,72616,2,0,0,0,0,0,0,2,2,outros,100.0,"Passei e ela tá pousada

.",Female,sim
318,73160,4,2,0,0,1,0,1,0,4,identidade,100.0,"Não importa se ele é fraco, sofredor.",Male,sim
319,73765,1,1,0,0,0,0,0,0,1,identidade,50.0,"Agora já era, ela já tá desapegada.",Female,sim
320,73791,4,1,2,0,1,0,0,0,4,aparencia,100.0,Linda mina bela que muda a atmosfera.,Female,sim
321,74542,4,1,2,0,0,0,1,0,4,aparencia,100.0,Ela é mimada gata e louca.,Female,sim
322,74567,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Menina má.,Female,sim
323,75111,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Era um menino desobediente.,Male,sim
324,75113,3,1,0,0,0,1,1,0,3,identidade,50.0,"Menino maduro, coração carente
.",Male,sim
325,75820,2,1,0,0,0,0,1,0,2,identidade,50.0,"E ela é namoradeira, mandona da.",Female,sim
326,75983,2,0,0,0,0,0,0,2,2,outros,100.0,"Tu me mostrou que esse ditado, ele tava errado.",Male,sim
327,76324,1,1,0,0,0,0,0,0,1,identidade,50.0,E hoje ela tá diferente.,Female,sim
328,76512,3,2,0,1,0,0,0,0,3,identidade,100.0,"No filme de terror, ela é a mocinha, eu sou vilão.",Female,sim
329,76517,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ela é uma mistura de razão com ficção
.",Female,sim
330,77829,2,0,0,0,0,2,0,0,2,valores,100.0,E nada vale um abraço se ele for falso.,Male,sim
331,77897,2,0,2,0,0,0,0,0,2,aparencia,100.0,Essa moça é linda.,Female,sim
332,77946,0,0,0,0,0,0,0,0,0,,0.0,"Catucando essa mina maluca
.",Female,sim
333,78844,2,0,0,0,0,0,1,1,2,outros,50.0,Ele está sedento de paixão.,Male,sim
334,79568,5,1,0,0,1,1,1,1,5,outros,50.0,Catucando essa mina maluca.,Female,sim
335,79628,3,1,0,0,0,0,1,1,3,outros,50.0,"Olhar feroz ela chega maldosa, nas ideia ela é libidinosa.",Female,sim
336,79636,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Eu beijo ela e ela bem contente, falo que é resumo se surpreende.",Female,sim
337,79651,4,2,0,1,0,0,1,0,4,identidade,100.0,"Menina má é professora, ensina errada.",Female,sim
338,79652,5,2,0,0,0,1,2,0,5,identidade,100.0,Má intencionada mas mesmo assim ela é boa.,Female,sim
339,79951,2,0,0,0,0,0,1,1,2,comportamentos,50.0,É tchau para eles fui abençoado.,Male,sim
340,79987,3,2,0,0,0,0,1,0,3,identidade,100.0,"Eu confesso um pouquinho de medo, que essa mina é louca

.",Female,sim
341,80141,6,2,0,2,1,0,1,0,6,identidade,100.0,"Ela é formada, dá aula, ensina.",Female,sim
342,80145,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Eu tô sedento, ela sedenta.",Female,sim
343,80162,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Eu tô sedento, ela é sedenta.",Female,sim
344,80203,3,2,0,0,0,1,0,0,3,identidade,100.0,Tem essa pegada de mulher independente.,Female,sim
345,80355,0,0,0,0,0,0,0,0,0,,0.0,"Ela é linda demais, é.",Female,sim
346,80367,2,1,1,0,0,0,0,0,2,identidade,50.0,Ela é uma deusa grega.,Female,sim
347,80371,3,2,1,0,0,0,0,0,3,identidade,100.0,Mas ela é bem gigante.,Female,sim
348,80579,5,1,2,1,0,0,1,0,5,aparencia,100.0,"Ela é malandra, sacana, safada.",Female,sim
349,80603,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela tá brisada.,Female,sim
350,80606,2,1,0,0,0,0,1,0,2,identidade,50.0,"Na cama, ela senta, ela é violenta, é isso que resume.",Female,sim
351,80622,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Estourei, ela é gostosa.",Female,sim
352,80941,2,1,0,0,0,1,0,0,2,identidade,50.0,"O nosso amor, ele é feito de um fruto proibido

.",Male,sim
353,81069,3,2,0,0,0,0,1,0,3,identidade,100.0,"O menina carente, eu quero te ver sorrindo

.",Female,sim
354,81099,5,2,0,0,1,0,1,1,5,identidade,100.0,"O menina carente, eu quero te ver sorrindo
.",Female,sim
355,81575,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Você pensa que ela é calma.,Female,sim
356,81598,5,2,0,0,1,1,1,0,5,identidade,100.0,"É cheia de esquema, ela é complicada.",Female,sim
357,82086,2,1,0,0,0,0,1,0,2,comportamentos,50.0,"E se ela é baladeira, nós vamo adiante.",Female,sim
358,82215,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Se ele fica cheio de marra.,Male,sim
359,82657,3,2,0,0,0,0,1,0,3,identidade,100.0,"Os menino é ruim, é poucas palavras.",Male,sim
360,82672,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Os menino é ruim.,Male,sim
361,82732,3,0,0,1,0,0,1,1,3,outros,50.0,"Tem mulher pra caralho e os menino é sheik
.",Male,sim
362,83347,6,2,2,0,0,1,1,0,6,identidade,100.0,"Ele é pretinho, magrinho, anda cheiroso, e tem 19.",Male,sim
363,83771,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Mas quem pensou que ela tava depressiva em casa.,Female,sim
364,83940,6,2,0,1,0,1,2,0,6,identidade,100.0,De uma menina inocente e um homem de verdade.,Female,sim
365,83970,2,0,2,0,0,0,0,0,2,aparencia,100.0,E no dia do casamento ela tava linda.,Female,sim
366,83974,2,1,1,0,0,0,0,0,2,aparencia,50.0,E no final da gravidez ela tava tão bela.,Female,sim
367,84011,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Eita, menina braba.",Female,sim
368,84072,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Que ela é linda, é mais do que.",Female,sim
369,84229,3,1,0,0,0,1,1,0,3,identidade,50.0,"Todo menino é rei mas toda menina que manda
.",Male,sim
370,84325,3,0,0,0,0,1,1,1,3,outros,50.0,Já que ter carro daora pra eles é preciso.,Male,sim
371,84545,3,1,1,0,0,1,0,0,3,identidade,50.0,Unha desenhada ela é top de linha.,Female,sim
372,84589,2,2,0,0,0,0,0,0,2,identidade,100.0,A menina inocente.,Female,sim
373,84636,0,0,0,0,0,0,0,0,0,,0.0,"Lembro como fosse agora, um menino pequeno.",Male,sim
374,84960,2,1,0,0,0,0,1,0,2,identidade,50.0,O novinho ficou maluco.,Male,sim
375,84990,0,0,0,0,0,0,0,0,0,,0.0,Vários homem bomba.,Male,sim
376,85011,2,1,0,0,1,0,0,0,2,habilidades,50.0,"Que essa mina é preparada
.",Female,sim
377,85096,3,1,0,1,0,0,1,0,3,comportamentos,50.0,Ela não quer mais namorico.,Female,sim
378,85172,4,1,1,1,0,0,1,0,4,papel_social,50.0,Não importa se ela é puta.,Female,sim
379,85175,5,2,0,1,0,1,1,0,5,identidade,100.0,"Ela é puta, mas também tem sentimento.",Female,sim
380,85176,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ela é puta, mas também tem sentimento

.",Female,sim
381,85187,2,2,0,0,0,0,0,0,2,identidade,100.0,Ela é puta mas tem sentimento.,Female,sim
382,85293,3,0,1,0,0,0,2,0,3,comportamentos,100.0,"Ela veio quente, e hoje eu tô fervendo.",Female,sim
383,85294,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Que ela veio quente, hoje eu tô fervendo.",Female,sim
384,85317,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ela veio quente, hoje eu tô fervendo.",Female,sim
385,85569,1,1,0,0,0,0,0,0,1,identidade,50.0,É só menino bom que tem problema na cabeça.,Male,sim
386,86007,3,1,0,1,0,1,0,0,3,identidade,50.0,"Minha filha tava grávida de um filho teu, de um filho teu!
.",Female,sim
387,86289,2,1,0,0,0,1,0,0,2,identidade,50.0,"Ela é minha aurora boreal, parte do meu ideal.",Female,sim
388,86337,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Você foi fraco ela é piranha.,Female,sim
389,86349,3,0,0,0,1,0,1,1,3,habilidades,50.0,"Ela quica demais
.",Female,sim
390,86594,1,0,1,0,0,0,0,0,1,aparencia,50.0,Então pensa na mulher gostosa.,Female,sim
391,87037,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Essa mina é assanhada.,Female,sim
392,87385,1,1,0,0,0,0,0,0,1,identidade,50.0,"Desde menor, minha mãe me diz: Hariel é terrível!.",Male,sim
393,87421,3,1,0,0,1,0,1,0,3,identidade,50.0,"Vai, ele não gira, capota.",Male,sim
394,87476,2,1,1,0,0,0,0,0,2,identidade,50.0,"Ela é da minha rua, ela é estilosa.",Female,sim
395,87555,2,0,2,0,0,0,0,0,2,aparencia,100.0,"Garota linda, você é a minha paixão.",Female,sim
396,87756,3,1,0,0,2,0,0,0,3,habilidades,100.0,"Neymar é gol!

.",Male,sim
397,87785,1,1,0,0,0,0,0,0,1,identidade,50.0,"Neymar é gol!
.",Male,sim
398,88046,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é mina de família.,Female,sim
399,88375,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Porsche, com uma mina top.",Female,sim
400,88671,5,2,2,0,0,1,0,0,5,identidade,100.0,Arlequina é estilosa.,Female,sim
401,88839,2,0,0,0,0,0,1,1,2,outros,50.0,KR3 que vai mandar pras mina maluca.,Female,sim
402,89407,4,2,0,1,0,0,1,0,4,identidade,100.0,"Ele era funkeiro, mas era pai de família
.",Male,sim
403,89425,2,1,0,0,0,0,1,0,2,identidade,50.0,"Outros o criticavam porque ele era funkeiro
.",Male,sim
404,89444,4,1,0,0,1,1,1,0,4,identidade,50.0,"Os seus olhos brilhavam, ele estava animado
.",Male,sim
405,89470,1,0,0,1,0,0,0,0,1,papel_social,50.0,"Ele era funkeiro, mas era pai de família.",Male,sim
406,89598,3,1,0,0,1,0,1,0,3,identidade,50.0,"Senta pra caramba, essa menina escangalha.",Female,sim
407,89599,2,1,0,1,0,0,0,0,2,identidade,50.0,"Mas chegando no baile funk, ela é a sensação.",Female,sim
408,90010,4,2,0,0,0,1,1,0,4,identidade,100.0,Sou mulher independente não aceito opressão.,Female,sim
409,90013,6,1,1,1,0,1,2,0,6,comportamentos,100.0,"Sou mulher destemida, minha marra vem do gueto.",Female,sim
410,90533,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ele é quentinho com refri não tem mistério
.",Male,sim
411,90612,2,2,0,0,0,0,0,0,2,identidade,100.0,Ela é uma mescla de sagacidade.,Female,sim
412,91299,3,1,0,0,0,2,0,0,3,valores,100.0,"Deus que ele é justo, mas o mundo não.",Male,sim
413,91346,4,2,0,0,1,0,1,0,4,identidade,100.0,"Meu, ele é foda, eu sou fã desse cara
.",Male,sim
414,91398,3,1,0,0,1,0,0,1,3,outros,50.0,"Djonga é foda, eu sou fã desse cara
.",Female,sim
415,91491,2,1,1,0,0,0,0,0,2,identidade,50.0,Quem olha pensa que ela é princesinha.,Female,sim
416,91548,2,0,0,0,1,0,1,0,2,comportamentos,50.0,Ela é boa na pista.,Female,sim
417,91686,2,1,1,0,0,0,0,0,2,identidade,50.0,A mina mais linda do bairro.,Female,sim
418,91696,2,2,0,0,0,0,0,0,2,identidade,100.0,(Mina maluca).,Female,sim
419,91776,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Ela é perita no blefe, danada, me olhando nos olhos nem pisca.",Female,sim
420,91789,6,2,0,0,2,1,1,0,6,identidade,100.0,"Ela é braba no que faz, exala sagacidade.",Female,sim
421,92241,2,2,0,0,0,0,0,0,2,identidade,100.0,"Olha só, eles são iguais!.",Male,sim
422,92684,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Com essas mina maluca.,Female,sim
423,92890,4,1,0,2,1,0,0,0,4,papel_social,100.0,Lula foi preso.,Male,sim
424,93026,3,1,0,1,0,0,1,0,3,identidade,50.0,"Mais uma vez, ela tá solteira.",Female,sim
425,93064,1,0,1,0,0,0,0,0,1,aparencia,50.0,Tem que ser uma mulher bonita.,Female,sim
426,93071,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ela é mulher, não depende da gente.",Female,sim
427,93126,4,2,0,0,0,1,1,0,4,identidade,100.0,"Eu sou todo largado, ela é toda discreta.",Female,sim
428,93127,5,2,0,0,1,1,1,0,5,identidade,100.0,"Eu falo tudo errado, ela é toda correta.",Female,sim
429,93147,2,1,0,0,0,0,1,0,2,identidade,50.0,"Sou todo largado, ela é toda discreta.",Female,sim
430,93301,2,0,2,0,0,0,0,0,2,aparencia,100.0,Porque ela é bem gostosa.,Female,sim
431,93472,1,0,1,0,0,0,0,0,1,aparencia,50.0,Depois de uma mina gata que tava assistindo o show.,Female,sim
432,93563,1,1,0,0,0,0,0,0,1,identidade,50.0,"As minas eram gêmeas, mano, pra nossa surpresa.",Female,sim
433,93720,2,0,0,0,1,0,1,0,2,comportamentos,50.0,Mas ele é bem fraco.,Male,sim
434,93773,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Ela quica,ela para.",Female,sim
435,93791,1,0,0,0,1,0,0,0,1,habilidades,50.0,"Ela quica,ela trava,para.",Female,sim
436,93951,2,0,2,0,0,0,0,0,2,aparencia,100.0,Mulher gostosa.,Female,sim
437,94030,0,0,0,0,0,0,0,0,0,,0.0,"Vive intensamente, mina caliente
.",Female,sim
438,94190,2,0,0,0,0,0,0,2,2,outros,100.0,E no mato ela foi encontrada.,Female,sim
439,94194,0,0,0,0,0,0,0,0,0,,0.0,Um sentimento por ela igual nois tem pela nossa favela.,Female,sim
440,94237,2,1,0,0,0,1,0,0,2,identidade,50.0,Um homem direito.,Male,sim
441,95147,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Hoje elas não quer social.,Female,sim
442,95322,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ô, menina louca.",Female,sim
443,95364,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Ela é esnobe, mas corre atrás.",Female,sim
